,CID,Activity_Outcome,Activity_Score,Ratio_Potency_(uM),MW,Polar_Area,Complexity,Heavy_Count,HBondDonor,HBondAcc,RotBonds,IsoSMILES
4306,12713,Inactive,0,100.0,198.3,26.3,185.0,14,0,2,8,CCCCC(CC)COC(=O)C(=C)C
4307,525,Inactive,0,100.0,134.09,94.8,129.0,9,3,5,3,C(C(C(=O)O)O)C(=O)O
4308,61057,Inactive,0,100.0,184.32,17.1,147.0,13,0,1,6,CC(C)CC(C)CC(=O)CC(C)C
4309,23667648,Inactive,0,100.0,246.22,85.8,324.0,16,1,4,1,C1=CC2=C(C=CC(=C2)S(=O)(=O)[O-])C=C1O.[Na+]
4310,24309,Inactive,0,100.0,204.33,27.3,137.0,13,1,3,8,CCCCC(CC)COC(=O)CS
4311,5280443,Inactive,0,100.0,270.24,87.0,411.0,20,3,5,1,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
4312,6529,Inactive,0,100.0,368.4,44.8,392.0,26,0,4,6,CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C
4313,7104,Inactive,0,100.0,188.18,57.5,227.0,14,2,3,1,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)O
4314,7327,Inactive,0,100.0,303.2,51.8,360.0,18,0,3,3,C1=CC=C(C=C1)S(=O)(=O)OC2=C(C=C(C=C2)Cl)Cl
4315,7642,Inactive,0,100.0,412.6,52.6,358.0,29,0,4,22,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC
4316,31279,Inactive,0,100.0,97.16,12.0,49.2,7,1,1,4,C=CCNCC=C
4317,6837,Inactive,0,100.0,193.24,23.8,207.0,15,0,1,2,C1=CC=C(C=C1)C(C#N)C2=CC=CC=C2
4318,13246,Inactive,0,100.0,182.3,17.1,126.0,13,0,1,0,C1CCCCCC(=O)CCCCC1
4319,8723,Inactive,0,100.0,88.15,20.2,27.1,6,1,1,2,CCC(C)CO
4320,15767,Inactive,0,100.0,280.4,9.2,162.0,13,0,1,1,COC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl
4321,2314,Inactive,0,100.0,223.22,56.8,279.0,16,1,4,2,CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C
4322,7173,Inactive,0,100.0,263.11,35.5,233.0,16,0,3,5,CC(C)OC(=O)COC1=C(C=C(C=C1)Cl)Cl
4323,7352,Inactive,0,100.0,142.2,26.3,136.0,10,0,2,4,CC(C)COC(=O)C(=C)C
4324,6423,Inactive,0,100.0,164.37,45.8,79.9,7,0,2,0,C([N+](=O)[O-])(Cl)(Cl)Cl
4325,12251,Inactive,0,100.0,90.08,46.5,50.0,6,1,3,2,COCC(=O)O
4326,16653,Inactive,0,100.0,187.3,45.6,142.0,12,0,2,2,CCSC(=O)N1CCCCCC1
4327,7351,Inactive,0,100.0,144.21,26.3,106.0,10,0,2,4,CC(C)COC(=O)C(C)C
4328,73672,Inactive,0,100.0,332.4,73.6,402.0,24,1,5,7,CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC
4329,7864,Inactive,0,100.0,80.51,9.2,10.0,4,0,1,1,COCCl
4330,10541,Inactive,0,100.0,140.07,44.8,82.4,8,0,4,3,COP(=O)(OC)OC
4331,7969,Inactive,0,100.0,110.18,1.0,46.1,7,1,1,0,C1=CC=C(C=C1)S
4332,16584,Inactive,0,100.0,251.3,12.9,129.0,11,0,1,0,C1(=C(C(=NC(=C1Cl)Cl)Cl)Cl)Cl
4333,7076,Inactive,0,100.0,230.3,0.0,208.0,18,0,0,2,C1=CC=C(C=C1)C2=CC(=CC=C2)C3=CC=CC=C3
4334,10707,Inactive,0,100.0,168.11,91.6,173.0,12,0,4,0,C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-]
4335,24434,Inactive,0,100.0,101.103,62.9,18.8,5,0,3,0,[N+](=O)([O-])[O-].[K+]
4336,998,Inactive,0,100.0,120.15,17.1,82.6,9,0,1,2,C1=CC=C(C=C1)CC=O
4337,20087,Inactive,0,100.0,234.38,20.2,219.0,17,1,1,3,CCC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C
4338,8184,Inactive,0,100.0,172.31,20.2,71.4,12,1,1,9,CCCCCCCCCCCO
4339,5963,Inactive,0,100.0,185.69,0.0,107.0,12,0,1,2,C[N+](C)(C)CC1=CC=CC=C1.[Cl-]
4340,5284441,Inactive,0,100.0,340.3,12.5,262.0,22,1,2,8,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl
4341,8449,Inactive,0,100.0,163.0,20.2,97.1,9,1,1,0,C1=CC(=C(C=C1Cl)Cl)O
4342,12170,Inactive,0,100.0,140.14,39.4,122.0,10,0,3,3,CC(=O)OCC1=CC=CO1
4343,7418,Inactive,0,100.0,136.15,37.3,131.0,10,1,2,1,CC1=CC(=CC=C1)C(=O)O
4344,6540,Inactive,0,100.0,398.5,72.4,281.0,26,0,7,21,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC
4345,6269,Inactive,0,100.0,171.22,68.5,209.0,11,1,3,1,CC1=CC=C(C=C1)S(=O)(=O)N
4346,7451,Inactive,0,100.0,203.02,34.1,183.0,12,0,2,2,C1=CC(=CC(=C1)C(=O)Cl)C(=O)Cl
4347,91511,Inactive,0,100.0,312.4,43.5,324.0,23,0,4,8,C1C(O1)COC2=CC=C(C=C2)CC3=CC=C(C=C3)OCC4CO4
4348,62479,Inactive,0,100.0,390.44,104.0,289.0,27,0,12,15,COCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC
4349,8086,Inactive,0,100.0,133.19,52.5,60.1,9,3,3,4,CC(CNCC(C)O)O
4350,31215,Inactive,0,100.0,166.16,27.7,55.7,10,0,3,6,CCOP(OCC)OCC
4351,10430,Inactive,0,100.0,102.13,37.3,66.5,7,1,2,2,CC(C)CC(=O)O
4352,1480,Inactive,0,100.0,255.5,46.5,212.0,14,1,3,3,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O
4353,7943,Inactive,0,100.0,132.11,52.6,104.0,9,0,4,4,COC(=O)CC(=O)OC
4354,11487,Inactive,0,100.0,169.22,12.0,116.0,13,1,1,2,C1=CC=C(C=C1)NC2=CC=CC=C2
4355,5505,Inactive,0,100.0,270.35,83.6,354.0,18,2,3,5,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
4356,7443,Inactive,0,100.0,192.0,45.8,159.0,11,0,2,0,C1=CC(=C(C=C1[N+](=O)[O-])Cl)Cl
4357,8117,Inactive,0,100.0,106.12,49.7,26.1,7,2,3,4,C(COCCO)O
4358,3090,Inactive,0,100.0,141.13,63.6,144.0,10,0,3,0,CC1=NC=C(N1C)[N+](=O)[O-]
4359,30773,Inactive,0,100.0,240.69,86.5,272.0,16,2,6,4,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N
4360,4110039,Inactive,0,100.0,132.16,1.0,50.5,8,0,1,0,C1=CC=C(C=C1)[S-].[Na+]
4361,516871,Inactive,0,100.0,81.07,24.8,34.5,4,0,2,0,C(#N)[S-].[Na+]
4362,9275,Inactive,0,100.0,322.42,55.8,260.0,21,1,4,14,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC
4363,12101,Inactive,0,100.0,122.16,20.2,80.6,9,1,1,1,CCC1=CC(=CC=C1)O
4364,7064,Inactive,0,100.0,187.2,90.7,170.0,14,2,5,1,C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N
4365,20083,Inactive,0,100.0,130.22899999999998,20.2,52.5,9,1,1,5,CCCCCCC(C)O
4366,5284363,Inactive,0,100.0,164.03,26.0,66.9,9,2,1,0,C1=CC(=CC=C1N)Cl.Cl
4367,8200,Inactive,0,100.0,194.23,68.2,78.6,13,2,5,10,C(COCCOCCOCCO)O
4368,12025,Inactive,0,100.0,85.1,29.1,69.9,6,1,1,0,C1CC(=O)NC1
4369,43226,Inactive,0,100.0,331.2,46.0,357.0,22,1,3,3,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl
4370,25670,Inactive,0,100.0,288.4,101.0,206.0,15,0,5,8,CCOP(=S)(OCC)SCSC(C)(C)C
4371,6295,Inactive,0,100.0,307.3,0.0,237.0,20,0,0,5,CCC1=CC=C(C=C1)C(C2=CC=C(C=C2)CC)C(Cl)Cl
4372,7447,Inactive,0,100.0,168.15,81.1,169.0,12,1,4,1,COC1=C(C=C(C=C1)[N+](=O)[O-])N
4373,27756,Inactive,0,100.0,120.19,0.0,175.0,9,0,0,0,CC=C1CC2CC1C=C2
4374,995,Inactive,0,100.0,178.23,0.0,174.0,14,0,0,0,C1=CC=C2C(=C1)C=CC3=CC=CC=C32
4375,11241,Inactive,0,100.0,90.55,0.0,38.9,5,0,0,1,CC(=C)CCl
4376,4420,Active,46,14.4674,380.78,44.8,206.0,13,0,4,5,COP(=O)(OC)OC(C(Cl)(Cl)Br)Br
4377,18752,Inactive,0,100.0,230.24,107.0,314.0,15,2,5,3,COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N
4378,87244,Inactive,0,100.0,234.28,78.9,234.0,15,0,6,7,CC[Si](OC(=O)C)(OC(=O)C)OC(=O)C
4379,41385,Inactive,0,100.0,210.3,85.0,371.0,12,0,4,0,CC1=C(S(=O)(=O)CCS1(=O)=O)C
4380,9740,Inactive,0,100.0,85.06,61.1,98.6,6,1,3,1,C(C#N)C(=O)O
4381,7603,Inactive,0,100.0,135.21,12.0,90.7,10,1,1,2,CCNC1=CC=CC(=C1)C
4382,15659,Inactive,0,100.0,222.36,65.7,126.0,14,2,5,9,CO[Si](CCCNCCN)(OC)OC
4383,10009,Inactive,0,100.0,94.11,38.9,54.0,7,1,2,0,C1=CC(=CN=C1)N
4384,520196,Inactive,0,100.0,160.32,1.0,76.8,10,1,1,5,CCCCCCC(C)(C)S
4385,8342,Inactive,0,100.0,227.04,34.1,301.0,14,0,2,0,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)Cl
4386,22833331,Inactive,0,100.0,148.2,38.7,65.9,10,1,3,6,CCC(O)OCCCOC
4387,8861,Inactive,0,100.0,109.13,64.9,66.1,8,2,3,0,C1=CC(=NC(=C1)N)N
4388,8635,Inactive,0,100.0,151.16,52.3,147.0,11,1,3,2,COC(=O)C1=CC=CC=C1N
4389,6549,Inactive,0,100.0,154.25,20.2,154.0,11,1,1,4,CC(=CCCC(C)(C=C)O)C
4390,7489,Inactive,0,100.0,166.13,74.6,169.0,12,2,4,2,C1=CC(=CC=C1C(=O)O)C(=O)O
4391,7040,Inactive,0,100.0,174.16,58.9,239.0,13,0,4,2,CC1=C(C=CC=C1N=C=O)N=C=O
4392,8559,Inactive,0,100.0,250.29,52.6,247.0,18,0,4,8,CCCOC(=O)C1=CC=CC=C1C(=O)OCCC
4393,6124,Inactive,0,100.0,74.08,32.7,34.6,5,0,3,0,CN(C)N=O
4394,24685,Inactive,0,100.0,179.22,38.3,162.0,13,1,2,3,CC(C)OC(=O)NC1=CC=CC=C1
4395,39965,Inactive,0,100.0,252.31,56.2,386.0,18,0,2,2,CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C
4396,78170,Inactive,0,100.0,271.69,64.59899999999999,311.0,18,1,4,5,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)Cl)OC
4397,7153,Inactive,0,100.0,214.64,46.5,208.0,14,1,3,3,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O
4398,11107,Inactive,0,100.0,156.18,25.8,108.0,12,0,2,1,C1=CN=CC=C1C2=CC=NC=C2
4399,79,Inactive,0,100.0,104.11,36.7,111.0,8,0,2,0,C1=CC(=CN=C1)C#N
4400,7895,Inactive,0,100.0,86.13,17.1,47.9,6,0,1,2,CCCC(=O)C
4401,17317,Inactive,0,100.0,236.34,49.4,166.0,15,0,5,9,CO[Si](CCCOCC1CO1)(OC)OC
4402,24482,Inactive,0,100.0,114.13,92.6,79.2,6,2,4,0,[NH4+].NS(=O)(=O)[O-]
4403,37517,Inactive,0,100.0,330.16,69.7,448.0,21,1,3,2,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl
4404,3032791,Inactive,0,100.0,342.4,165.0,407.0,22,4,6,4,COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC
4405,8872,Inactive,0,100.0,170.25,26.3,150.0,12,0,2,7,CCCCCCOC(=O)C(=C)C
4406,676454,Inactive,0,100.0,152.22,70.1,119.0,10,2,1,1,C1=CC=C(C=C1)NC(=S)N
4407,9473,Inactive,0,100.0,194.18,44.8,216.0,14,0,4,3,CC(=O)OCC1=CC2=C(C=C1)OCO2
4408,7195,Inactive,0,100.0,163.13,74.5,192.0,12,1,3,0,C1=CC2=C(C=C1[N+](=O)[O-])NC=N2
4409,2519,Inactive,0,100.0,194.19,58.4,293.0,14,0,3,0,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
4410,73670,Inactive,0,100.0,303.1,51.6,280.0,20,0,4,2,C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl
4411,2734161,Inactive,0,100.0,174.67,8.8,93.3,11,0,1,3,CCCCN1C=C[N+](=C1)C.[Cl-]
4412,11529,Inactive,0,100.0,130.18,26.3,79.0,9,0,2,5,CCCCOC(=O)CC
4413,19241,Inactive,0,100.0,213.3,54.6,237.0,14,1,3,5,CCCCNS(=O)(=O)C1=CC=CC=C1
4414,17869,Inactive,0,100.0,157.21,29.5,152.0,11,0,3,5,CC(=C)C(=O)OCCN(C)C
4415,33286,Inactive,0,100.0,161.67,0.0,91.1,10,0,1,4,C[N+](C)(CC=C)CC=C.[Cl-]
4416,21209,Inactive,0,100.0,142.58,52.0,97.1,9,2,2,0,C1=CC(=C(C=C1N)N)Cl
4417,8076,Inactive,0,100.0,90.12,29.5,21.5,6,1,2,3,CCOCCO
4418,77703,Inactive,0,100.0,197.21,72.0,303.0,13,0,4,2,CC1=CC=C(C=C1)S(=O)(=O)N=C=O
4419,12397,Inactive,0,100.0,228.41,20.2,112.0,16,1,1,13,CCCCCCCCCCCCCCCO
4420,66494,Inactive,0,100.0,320.3,77.8,386.0,24,3,4,4,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C(=O)O
4421,8113,Inactive,0,100.0,105.14,52.5,28.9,7,3,3,4,C(CO)NCCO
4422,6854,Inactive,0,100.0,167.21,15.8,170.0,13,1,0,0,C1=CC=C2C(=C1)C3=CC=CC=C3N2
4423,7292,Inactive,0,100.0,87.12,32.6,58.6,6,1,2,1,CCC(=NO)C
4424,7270,Inactive,0,100.0,215.9,0.0,90.3,10,0,0,0,C1=C(C(=CC(=C1Cl)Cl)Cl)Cl
4425,3073,Inactive,0,100.0,180.18,35.5,140.0,11,0,3,4,CC(C)OP(=O)(C)OC(C)C
4426,24764,Inactive,0,100.0,162.38,9.2,76.2,9,0,1,2,C[Si](C)(C)O[Si](C)(C)C
4427,6966,Inactive,0,100.0,218.12,86.7,349.0,16,0,6,0,C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O
4428,8142,Inactive,0,100.0,148.67,0.0,43.8,9,0,0,6,CCCCCCCCCl
4429,1133,Inactive,0,100.0,92.12,38.3,42.9,5,2,3,1,C(C(=O)O)S
4430,11251,Inactive,0,100.0,86.13,17.1,55.0,6,0,1,1,CC(C)C(=O)C
4431,62551,Inactive,0,100.0,238.28,77.4,108.0,16,2,6,13,C(COCCOCCOCCOCCO)O
4432,7577,Inactive,0,100.0,198.26,52.0,157.0,15,2,2,2,C1=CC(=CC=C1CC2=CC=C(C=C2)N)N
4433,9128,Active,47,51.5252,252.3,0.0,336.0,20,0,0,0,C1=CC=C2C(=C1)C3=CC=CC4=C3C5=C(C=CC=C25)C=C4
4434,6901,Inactive,0,100.0,260.8,0.0,160.0,10,0,0,1,C(=C(Cl)Cl)(C(=C(Cl)Cl)Cl)Cl
4435,7849,Inactive,0,100.0,143.41,0.0,10.0,4,0,0,1,C(CBr)Cl
4436,7335,Inactive,0,100.0,194.27,26.3,276.0,14,0,2,3,CC1=CCC(CC1OC(=O)C)C(=C)C
4437,3026,Inactive,0,100.0,278.34,52.6,271.0,20,0,4,10,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
4438,19499,Inactive,0,100.0,86.09,37.3,73.6,6,1,2,1,CC=CC(=O)O
4439,31657,Inactive,0,100.0,219.26,96.3,253.0,14,1,5,4,CNC(=O)ON=C(C(=O)N(C)C)SC
4440,8437,Inactive,0,100.0,314.3,61.8,322.0,23,0,5,10,C1=CC=C(C=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2
4441,2779938,Inactive,0,100.0,118.2,47.4,70.1,7,1,1,0,CNC(=S)N(C)C
4442,4931,Inactive,0,100.0,211.69,20.3,188.0,14,0,1,3,CC(C)N(C1=CC=CC=C1)C(=O)CCl
4443,8038,Inactive,0,100.0,116.16,26.3,76.6,8,0,2,3,CC(C)COC(=O)C
4444,76302,Inactive,0,100.0,317.6,40.5,255.0,19,2,2,2,C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O
4445,6998,Inactive,0,100.0,122.12,37.3,101.0,9,1,2,1,C1=CC=C(C(=C1)C=O)O
4446,117549,Inactive,0,100.0,152.23,17.1,168.0,11,0,1,4,CCCCCC1=CCCC1=O
4447,17318,Inactive,0,100.0,248.35,54.0,229.0,16,0,5,9,CC(=C)C(=O)OCCC[Si](OC)(OC)OC
4448,8326,Inactive,0,100.0,285.9,43.4,291.0,15,0,3,0,C12=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OC2=O
4449,6626,Inactive,0,100.0,250.27,83.0,302.0,17,2,4,2,C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O
4450,9568700,Inactive,0,100.0,206.27,87.0,238.0,13,1,5,4,CC(C)(/C=N/OC(=O)NC)S(=O)C
4451,17049,Inactive,0,100.0,130.18,21.8,73.3,9,0,2,5,CCCCOCC1CO1
4452,7916,Inactive,0,100.0,100.12,26.3,94.3,7,0,2,2,CC(=C)OC(=O)C
4453,10332,Inactive,0,100.0,122.17,52.0,92.9,9,2,2,0,CC1=CC(=C(C=C1)N)N
4454,1486,Inactive,0,100.0,221.03,46.5,186.0,13,1,3,3,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O
4455,71485,Inactive,0,100.0,397.6,129.0,405.0,23,5,8,5,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O
4456,7729,Inactive,0,100.0,123.11,49.7,97.2,9,1,3,0,C1=CC(=CC=C1N=O)O
4457,5934,Inactive,0,100.0,239.32,28.0,267.0,18,0,3,3,CC1=CC(=CC=C1)N=NC2=CC=C(C=C2)N(C)C
4458,19395,Inactive,0,100.0,322.3,110.0,252.0,17,0,7,10,CCOP(=S)(OCC)OP(=S)(OCC)OCC
4459,8050,Inactive,0,100.0,186.29,26.3,121.0,13,0,2,9,CCCCCCCCCC(=O)OC
4460,8195,Inactive,0,100.0,202.4,1.0,81.2,13,1,1,10,CCCCCCCCCCCCS
4461,7274,Inactive,0,100.0,126.15,26.3,136.0,9,0,2,4,CC(=C)C(=O)OCC=C
4462,440968,Inactive,0,100.0,136.23,0.0,186.0,10,0,0,0,CC1=CC[C@H]2C[C@@H]1C2(C)C
4463,13618,Inactive,0,100.0,197.4,20.2,120.0,10,1,1,0,C1=CC(=C(C(=C1Cl)O)Cl)Cl
4464,10722,Inactive,0,100.0,120.15,17.1,98.7,9,0,1,1,CC1=CC=CC=C1C=O
4465,11831,Inactive,0,100.0,211.22,45.8,286.0,16,0,2,0,C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-]
4466,7670,Inactive,0,100.0,121.18,12.0,65.0,9,1,1,2,CCNC1=CC=CC=C1
4467,7002,Inactive,0,100.0,142.2,0.0,128.0,11,0,0,0,CC1=CC=CC2=CC=CC=C12
4468,444972,Inactive,0,100.0,116.07,74.6,119.0,8,2,4,2,C(=C/C(=O)O)\\C(=O)O
4469,6796,Inactive,0,100.0,179.22,12.9,201.0,14,0,1,0,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3
4470,8303,Inactive,0,100.0,264.7,17.1,124.0,10,0,1,0,C(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
4471,4933,Inactive,0,100.0,218.08,29.1,187.0,13,1,1,2,CCC(=O)NC1=CC(=C(C=C1)Cl)Cl
4472,7648,Inactive,0,100.0,236.4,75.5,143.0,14,0,6,3,C1COCCN1SSN2CCOCC2
4473,19458,Inactive,0,100.0,474.3,223.0,735.0,30,0,10,2,C1=CC(=C(C=C1[N+](=O)[O-])S(=O)(=O)[O-])C=CC2=C(C=C(C=C2)[N+](=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]
4474,5192,Inactive,0,100.0,202.25,74.6,157.0,14,2,4,9,C(CCCCC(=O)O)CCCC(=O)O
4475,11807,Inactive,0,100.0,89.14,46.2,42.8,6,2,2,1,CC(C)(CO)N
4476,65360,Inactive,0,100.0,207.25,91.8,299.0,13,2,4,4,CC(C)(CS(=O)(=O)O)NC(=O)C=C
4477,1639,Inactive,0,100.0,84.08,67.6,44.8,6,2,3,0,C1=NNC(=N1)N
4478,8439,Inactive,0,100.0,162.18,18.5,177.0,12,0,2,1,CC=CC1=CC2=C(C=C1)OCO2
4479,8461,Inactive,0,100.0,182.13,91.6,220.0,13,0,4,0,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-]
4480,8069,Inactive,0,100.0,87.12,32.6,42.8,6,1,2,2,CCCC=NO
4481,7771,Inactive,0,100.0,122.16,20.2,90.6,9,1,1,0,CC1=CC(=C(C=C1)O)C
4482,20686,Inactive,0,100.0,108.14,47.6,142.0,8,0,2,2,CC(CCC#N)C#N
4483,8192,Inactive,0,100.0,204.78,0.0,81.2,13,0,0,10,CCCCCCCCCCCCCl
4484,18689,Inactive,0,100.0,338.4,78.9,470.0,24,0,6,13,CCC(COC(=O)C(=C)C)(COC(=O)C(=C)C)COC(=O)C(=C)C
4485,14215,Inactive,0,100.0,203.35,45.6,139.0,13,0,2,7,CCCCN(CC)C(=O)SCCC
4486,50896,Inactive,0,100.0,375.72,57.6,444.0,25,0,8,6,CC(C(=O)OC)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl
4487,31356,Inactive,0,100.0,697.6,44.8,255.0,20,0,4,12,C(C(CBr)Br)OP(=O)(OCC(CBr)Br)OCC(CBr)Br
4488,8144,Inactive,0,100.0,146.3,1.0,43.8,9,1,1,6,CCCCCCCCS
4489,6809,Inactive,0,100.0,147.13,46.2,190.0,11,1,2,0,C1=CC=C2C(=C1)C(=O)NC2=O
4490,15595,Inactive,0,100.0,184.32,20.2,99.7,13,1,1,0,C1CCCCCC(CCCCC1)O
4491,32485,Inactive,0,100.0,135.21,26.0,101.0,10,1,1,1,CCC1=CC=CC(=C1N)C
4492,7900,Inactive,0,100.0,90.12,29.5,28.7,6,1,2,2,CC(COC)O
4493,6001,Inactive,0,100.0,256.3,0.0,346.0,20,0,0,0,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C
4494,727200,Inactive,0,100.0,240.41,56.2,196.0,16,2,1,2,C1CCC(CC1)NC(=S)NC2CCCCC2
4495,8314,Inactive,0,100.0,102.13,37.3,68.5,7,1,2,2,CCC(C)C(=O)O
4496,7092,Inactive,0,100.0,160.17,26.3,220.0,12,0,2,0,CC1=CC2=C(C=C1)OC(=O)C=C2
4497,8361,Inactive,0,100.0,214.22,46.5,233.0,16,1,3,3,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O
4498,11769095,Inactive,0,100.0,177.71,0.0,92.9,11,0,1,3,CCCC[N+]1(CCCC1)C.[Cl-]
4499,8178,Inactive,0,100.0,164.2,47.9,67.5,11,1,4,8,COCCOCCOCCO
4500,8456,Inactive,0,100.0,180.24,29.5,160.0,13,1,2,2,CC(C)(C)C1=C(C=CC(=C1)OC)O
4501,27189,Inactive,0,100.0,271.35,29.5,314.0,20,0,2,5,CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21
4502,9161,Inactive,0,100.0,152.19,0.0,184.0,12,0,0,0,C1=CC2=C3C(=C1)C=CC3=CC=C2
4503,8785,Inactive,0,100.0,150.17,26.3,126.0,11,0,2,3,CC(=O)OCC1=CC=CC=C1
4504,40000,Active,69,0.55611,430.5,93.1,862.0,31,2,6,4,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C
4505,707035,Inactive,0,100.0,150.2,56.2,142.0,10,2,1,0,C1=CC=C2C(=C1)NC(=S)N2
4506,21954,Inactive,0,100.0,112.09,58.2,143.0,8,2,2,0,C1=CC(=O)NNC1=O
4507,8094,Inactive,0,100.0,130.18,37.3,79.0,9,1,2,5,CCCCCCC(=O)O
4508,10687,Inactive,0,100.0,122.16,20.2,90.6,9,1,1,0,CC1=C(C(=CC=C1)O)C
4509,7150,Inactive,0,100.0,136.15,26.3,114.0,10,0,2,2,COC(=O)C1=CC=CC=C1
4510,8462,Inactive,0,100.0,225.55,45.8,228.0,14,0,5,0,C1=CC(=C(C=C1C(F)(F)F)[N+](=O)[O-])Cl
4511,9154,Inactive,0,100.0,202.25,0.0,243.0,16,0,0,0,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4
4512,162461,Inactive,0,100.0,213.27,21.3,201.0,16,1,2,3,CC1=C(C=CC(=C1)OC)NC2=CC=CC=C2
4513,8209,Inactive,0,100.0,214.39,20.2,102.0,15,1,1,12,CCCCCCCCCCCCCCO
4514,8345,Inactive,0,100.0,366.4,71.1,349.0,26,0,6,16,CCCCOCCOC(=O)C1=CC=CC=C1C(=O)OCCOCCCC
4515,12257,Inactive,0,100.0,88.11,26.3,40.8,6,0,2,2,CC(C)OC=O
4516,21277,Inactive,0,100.0,229.9,0.0,121.0,11,0,0,0,C1=CC(=CC=C1C(Cl)(Cl)Cl)Cl
4517,8427,Inactive,0,100.0,235.06,46.5,210.0,14,1,3,3,CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl
4518,31269,Inactive,0,100.0,116.08,111.0,123.0,8,2,2,0,C(=O)(N)N=NC(=O)N
4519,11005,Inactive,0,100.0,228.37,37.3,155.0,16,1,2,12,CCCCCCCCCCCCCC(=O)O
4520,7222,Inactive,0,100.0,135.19,41.1,105.0,9,0,2,0,C1=CC=C2C(=C1)N=CS2
4521,11813,Inactive,0,100.0,182.13,91.6,198.0,13,0,4,0,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-]
4522,18692,Inactive,0,100.0,261.94,40.5,67.4,9,2,2,4,C(C(CO)(CBr)CBr)O
4523,8344,Inactive,0,100.0,282.29,71.1,274.0,20,0,6,10,COCCOC(=O)C1=CC=CC=C1C(=O)OCCOC
4524,3437714,Inactive,0,100.0,160.25,0.0,282.0,12,0,0,0,CC1=CC2C3CC(C2C1)C=C3C
4525,12130,Inactive,0,100.0,130.19,32.7,69.5,9,0,3,4,CCCN(CCC)N=O
4526,14899,Inactive,0,100.0,212.33,26.3,173.0,15,0,2,10,CC(C)CCCCCCCOC(=O)C=C
4527,12002,Inactive,0,100.0,314.8,0.0,94.3,9,0,0,0,C1=CC(=C(C=C1Br)Br)Br
